,number,value,datetime_start,datetime_complete,duration,params_beta1,params_beta2,params_hidden_dim,params_learning_rate,params_num_heads,params_num_layers,params_weight_decay,state
438,438,0.05223738340040048,2024-04-30 12:44:54.182548,2024-04-30 12:47:01.581063,0 days 00:02:07.398515,0.8685544671096395,0.966357556534222,1024,0.008493016365844454,8,4,4.973747507592534e-05,COMPLETE
439,439,0.007727516750559146,2024-04-30 12:45:17.703547,2024-04-30 12:47:25.333894,0 days 00:02:07.630347,0.8880302126687348,0.9376949475819251,1024,0.0009411107895773604,8,3,4.8114954989574217e-05,COMPLETE
440,440,0.008132904901036195,2024-04-30 12:45:31.428758,2024-04-30 12:47:13.010329,0 days 00:01:41.581571,0.8863807042553349,0.9319994778120919,896,0.0009438368364928875,8,3,4.777210272471586e-05,COMPLETE
441,441,0.007708646542517654,2024-04-30 12:46:54.132403,2024-04-30 12:49:35.925573,0 days 00:02:41.793170,0.8872516878460505,0.9526200315824082,896,0.0009257874047470846,8,3,4.702231799590845e-05,COMPLETE
442,442,0.008198889956136287,2024-04-30 12:47:01.646170,2024-04-30 12:48:48.911447,0 days 00:01:47.265277,0.8872310744855574,0.9536821661437334,896,0.0009797609278437715,8,3,4.6052994926533845e-05,COMPLETE
443,443,0.008345452758173147,2024-04-30 12:47:13.065756,2024-04-30 12:48:55.543595,0 days 00:01:42.477839,0.8887408064924129,0.9772006147925286,896,0.0010504854094715722,8,3,4.7204115121744884e-05,COMPLETE
444,444,0.009008323114558861,2024-04-30 12:47:25.431095,2024-04-30 12:49:24.404383,0 days 00:01:58.973288,0.8873807752676044,0.882731991080318,1024,0.0010867763757749658,8,3,4.757754666089429e-05,COMPLETE
445,445,0.009150296764133812,2024-04-30 12:48:48.976187,2024-04-30 12:50:42.401799,0 days 00:01:53.425612,0.8867360758813614,0.9364453588142683,1024,0.001127215449206275,8,3,4.7292911780295336e-05,COMPLETE
446,446,0.011070821531020202,2024-04-30 12:48:55.654305,2024-04-30 12:50:43.941124,0 days 00:01:48.286819,0.8847560315920867,0.8890866637152268,1024,0.0011725495194456288,8,3,4.800502281345913e-05,COMPLETE
447,447,0.009243162526261239,2024-04-30 12:49:06.811159,2024-04-30 12:54:51.341640,0 days 00:05:44.530481,0.8864819888516194,0.9272699371930653,1024,0.0011374019343288037,8,3,5.063871654656646e-05,COMPLETE
448,448,0.009665732727551357,2024-04-30 12:49:24.493699,2024-04-30 12:51:26.719126,0 days 00:02:02.225427,0.8649926436330917,0.9345238715830296,1024,0.0011121116504343121,8,3,1.2959729760789913e-05,COMPLETE
449,449,0.030313737541275882,2024-04-30 12:49:35.995899,2024-04-30 12:52:21.490742,0 days 00:02:45.494843,0.8715019729773709,0.9277055167106996,1024,0.001128959829702209,8,3,5.039240291396898e-05,COMPLETE
450,450,0.03207424961965837,2024-04-30 12:50:42.484317,2024-04-30 12:52:32.193410,0 days 00:01:49.709093,0.8708868805193107,0.9351754498072474,896,0.004121186911069273,8,3,4.554040084142506e-05,COMPLETE
451,451,0.008511642508160371,2024-04-30 12:50:44.115604,2024-04-30 12:52:28.629459,0 days 00:01:44.513855,0.8704565027127161,0.9240498977233891,896,0.0009564338732693796,8,3,4.5574107839925725e-05,COMPLETE
452,452,0.008939516498783837,2024-04-30 12:51:26.814865,2024-04-30 12:53:26.130963,0 days 00:01:59.316098,0.8700364597956504,0.9226829946049789,896,0.000922221049160767,8,3,9.694446623882694e-05,COMPLETE
453,453,0.008743422128082741,2024-04-30 12:51:50.097252,2024-04-30 13:27:15.989173,0 days 00:35:25.891921,0.8696162723073195,0.944282635008761,896,0.0008952186292653121,8,3,5.0826502688096936e-05,COMPLETE
454,454,0.008383625525642525,2024-04-30 12:52:21.560750,2024-04-30 12:55:01.784295,0 days 00:02:40.223545,0.8788717989511489,0.9491222518759984,896,0.0008860608999565801,8,3,4.577413321050215e-05,COMPLETE
455,455,0.00851901000954243,2024-04-30 12:52:28.701885,2024-04-30 12:54:12.406173,0 days 00:01:43.704288,0.8784484122035974,0.9450240706629095,896,0.0009280443268122028,8,3,5.0397009147459326e-05,COMPLETE
456,456,0.009587595166711064,2024-04-30 12:52:32.274938,2024-04-30 12:54:21.151439,0 days 00:01:48.876501,0.8797924170201591,0.9450024036993037,896,0.0008996782254254168,4,3,5.036766242482148e-05,COMPLETE
457,457,0.011774148594475153,2024-04-30 12:52:49.663724,2024-04-30 13:05:59.932773,0 days 00:13:10.269049,0.8794589477964011,0.9525967514041407,896,0.0015295992826779297,4,3,5.037782648589278e-05,COMPLETE
458,458,0.008387234757424563,2024-04-30 12:53:26.193123,2024-04-30 12:55:24.307343,0 days 00:01:58.114220,0.8798873163980252,0.947209802074856,896,0.000550874878484727,4,3,5.070237995382924e-05,COMPLETE
459,459,0.00886355255815116,2024-04-30 12:54:12.559946,2024-04-30 12:55:55.057589,0 days 00:01:42.497643,0.8817480956156819,0.94840593906902,896,0.0005054400749235091,4,3,4.377317164291984e-05,COMPLETE
460,460,0.009852995668654834,2024-04-30 12:54:21.407539,2024-04-30 12:56:09.286136,0 days 00:01:47.878597,0.891815786806268,0.9494718726278859,896,0.0015509203351133408,8,3,4.392050923375341e-05,COMPLETE
461,461,0.010169512783761794,2024-04-30 12:54:51.413812,2024-04-30 13:00:22.828318,0 days 00:05:31.414506,0.8884364764610692,0.9559341133016949,896,0.00028566954488228047,8,3,4.456177522113925e-05,COMPLETE
462,462,0.008819020534684132,2024-04-30 12:55:01.863079,2024-04-30 12:57:40.863615,0 days 00:02:39.000536,0.8916208140529416,0.963275822807394,896,0.0005371799219149236,8,3,4.319599577200629e-05,COMPLETE
463,463,0.016471390894642383,2024-04-30 12:55:24.362720,2024-04-30 12:57:23.042019,0 days 00:01:58.679299,0.891471559159719,0.9572108919065085,896,0.001420030416131837,8,3,4.364927280732726e-05,COMPLETE
464,464,0.035239078455253856,2024-04-30 12:55:55.111696,2024-04-30 12:57:37.391299,0 days 00:01:42.279603,0.8909857527731083,0.9601737739605026,896,0.0031110518681359252,8,3,4.008952176032543e-05,COMPLETE
465,465,0.033640241742263106,2024-04-30 12:56:09.381776,2024-04-30 12:57:57.292539,0 days 00:01:47.910763,0.8910328791236335,0.9659485781805238,896,0.0031157432131590952,8,3,4.042455768675641e-05,COMPLETE
466,466,0.009970437005581536,2024-04-30 12:57:23.119135,2024-04-30 12:59:21.558630,0 days 00:01:58.439495,0.8910536041544181,0.9651520378058089,896,0.00021760480500909686,8,3,4.095859238676296e-05,COMPLETE
467,467,0.010445683541429508,2024-04-30 12:57:37.710976,2024-04-30 12:59:21.036992,0 days 00:01:43.326016,0.8915692613025712,0.966861029545631,896,0.0003059753492248386,8,3,4.814069141080099e-05,COMPLETE
468,468,0.009615445352316676,2024-04-30 12:57:40.948340,2024-04-30 13:00:19.175552,0 days 00:02:38.227212,0.8918672502484187,0.9708157135441744,896,0.00028316686226595195,8,3,4.865842538625149e-05,COMPLETE
469,469,0.008117826578904797,2024-04-30 12:57:57.375676,2024-04-30 12:59:45.337007,0 days 00:01:47.961331,0.8847479179061543,0.9716662804588213,896,0.0006861367803347482,8,3,4.7850101626331215e-05,COMPLETE
470,470,0.009466794883888779,2024-04-30 12:59:21.099186,2024-04-30 13:01:04.812567,0 days 00:01:43.713381,0.882528894587593,0.9382156772769316,896,0.0012850015911042875,8,3,4.602923687760224e-05,COMPLETE
471,471,0.011279649804729276,2024-04-30 12:59:21.658042,2024-04-30 13:01:19.427506,0 days 00:01:57.769464,0.8824166265289334,0.9383835912949855,896,0.0012521325470060878,8,3,4.611995770190928e-05,COMPLETE
472,472,0.009554858327524745,2024-04-30 12:59:45.402123,2024-04-30 13:01:33.995777,0 days 00:01:48.593654,0.7923659210976155,0.9733947091992851,896,0.0007368197971572533,8,3,4.627383877911406e-05,COMPLETE
473,473,0.008958205850835229,2024-04-30 13:00:19.262359,2024-04-30 13:02:57.183746,0 days 00:02:37.921387,0.8629030824350691,0.9360704591838201,896,0.0006725221365016923,8,3,4.64530219154148e-05,COMPLETE
474,474,0.008953975402705726,2024-04-30 13:00:23.137959,2024-04-30 13:05:58.318361,0 days 00:05:35.180402,0.878855660574351,0.9378054866377351,896,0.0006687409556657459,8,3,4.663193318379013e-05,COMPLETE
475,475,0.008897183543611398,2024-04-30 13:01:04.875468,2024-04-30 13:02:47.656553,0 days 00:01:42.781085,0.8612030909292033,0.9757736690867247,896,0.0007491300065799012,8,3,4.8269312492149034e-05,COMPLETE
476,476,0.008384310874233256,2024-04-30 13:01:19.533075,2024-04-30 13:03:17.926903,0 days 00:01:58.393828,0.876972738519683,0.9749908548337103,896,0.0006603176895419279,8,3,4.796553642895426e-05,COMPLETE
477,477,0.008061573538300278,2024-04-30 13:01:34.054695,2024-04-30 13:03:21.720266,0 days 00:01:47.665571,0.876264455558671,0.9768173720062341,896,0.0006856576782487552,8,3,4.876537937311781e-05,COMPLETE
478,478,0.008560224607570733,2024-04-30 13:02:47.736058,2024-04-30 13:04:30.690903,0 days 00:01:42.954845,0.8758883657079336,0.9575225164596701,896,0.0006153725435986629,8,3,5.2468537770082066e-05,COMPLETE
479,479,0.008940267140747278,2024-04-30 13:02:57.270956,2024-04-30 13:05:33.900002,0 days 00:02:36.629046,0.8765560070150554,0.9576340992482401,896,0.0005803140562194456,8,3,4.911842738219882e-05,COMPLETE
480,480,0.07540395185028836,2024-04-30 13:03:17.982784,2024-04-30 13:05:15.777279,0 days 00:01:57.794495,0.893595788383793,0.9559261169149514,896,0.006773173546498,8,3,5.2746499863292176e-05,COMPLETE
481,481,0.008512303098084735,2024-04-30 13:03:21.774823,2024-04-30 13:05:08.816574,0 days 00:01:47.041751,0.8752446219036936,0.9793587876943329,896,0.00043718913457584097,8,3,5.284706623921638e-05,COMPLETE
482,482,0.007900757319999464,2024-04-30 13:04:30.755516,2024-04-30 13:06:13.619740,0 days 00:01:42.864224,0.8939210692536532,0.9805103229351743,896,0.0004941932603873959,8,3,4.9672890368886375e-05,COMPLETE
483,483,0.007896942247785789,2024-04-30 13:05:08.880093,2024-04-30 13:06:57.181175,0 days 00:01:48.301082,0.8924622524398066,0.9689734517730249,896,0.0008098927754268901,8,3,4.874768129308539e-05,COMPLETE
484,484,0.008816342587175565,2024-04-30 13:05:15.844499,2024-04-30 13:07:14.299810,0 days 00:01:58.455311,0.8842709023680309,0.9713554161981114,896,0.00048514023323295954,8,3,4.861026422976128e-05,COMPLETE
485,485,0.007641513854087819,2024-04-30 13:05:33.976822,2024-04-30 13:08:11.853891,0 days 00:02:37.877069,0.8999724879571146,0.9689454093261676,896,0.0008210001885012994,8,3,4.949677807665097e-05,COMPLETE
486,486,0.0075571158088469535,2024-04-30 13:05:58.446533,2024-04-30 13:11:38.585052,0 days 00:05:40.138519,0.899788662236,0.968701004170908,1024,0.0009005892880982198,8,3,4.902808366287091e-05,COMPLETE
487,487,0.00759623030571517,2024-04-30 13:05:59.994524,2024-04-30 13:19:43.523168,0 days 00:13:43.528644,0.8997264898753586,0.9683754693772132,1024,0.0008858313275498028,8,3,4.897030100082708e-05,COMPLETE
488,488,0.013761756748154566,2024-04-30 13:06:13.693116,2024-04-30 13:07:56.235699,0 days 00:01:42.542583,0.6320327888880374,0.8700481399817697,896,0.0004301440256992654,8,3,4.9230839048189984e-05,COMPLETE
489,489,0.009069536717858536,2024-04-30 13:06:57.261827,2024-04-30 13:08:45.227715,0 days 00:01:47.965888,0.8676968934891336,0.9686791942702518,896,0.0004853426555748988,8,3,5.081546868044316e-05,COMPLETE
490,490,0.017657831145926214,2024-04-30 13:07:14.400648,2024-04-30 13:09:12.221626,0 days 00:01:57.820978,0.6428622428524225,0.9803211380344791,896,0.0004954718647339038,8,3,5.110956371108178e-05,COMPLETE
491,491,0.009895832894684433,2024-04-30 13:07:56.296047,2024-04-30 13:09:39.776103,0 days 00:01:43.480056,0.8858686762791322,0.9835937158055743,896,0.00011478946705740313,8,3,5.1037016713284944e-05,COMPLETE
492,492,0.009554255251808986,2024-04-30 13:08:12.037505,2024-04-30 13:10:50.828299,0 days 00:02:38.790794,0.8701184560808632,0.9685511667207763,896,0.0003483129532692881,8,3,5.1525920638114916e-05,COMPLETE
493,493,0.007983531950049715,2024-04-30 13:08:45.295018,2024-04-30 13:10:32.514749,0 days 00:01:47.219731,0.8857734911330456,0.9846653415332842,896,0.0008653239320727982,8,3,5.313279729932196e-05,COMPLETE
494,494,0.009964825887861965,2024-04-30 13:09:12.277794,2024-04-30 13:11:08.405053,0 days 00:01:56.127259,0.8851046336024999,0.9697028847401109,896,0.00021978519349872384,8,3,4.935826133024635e-05,COMPLETE
